sample,x_input,y_output
       1252,  4240,  5098
       1253,  3322,  4090
       1254,  2393,  3074
       1255,  1456,  2053
       1256,   514,  1027
       1257,  -428,   513
       1258, -1370,     0
       1259, -2308, -1027
       1260, -3238, -2053
       1261, -4157, -3074
       1262, -5062, -4090
       1263, -5951, -4595
       1264, -6820, -5598
       1265, -7666, -6590
       1266, -8487, -7082
       1267, -9279, -8055
       1268,-10041, -9013
       1269,-10770, -9486
       1270,-11462,-10419
       1271,-12117,-10879
       1272,-12732,-11334
       1273,-13304,-11784
       1274,-13833,-12229
       1275,-14315,-13103
       1276,-14750,-13103
       1277,-15136,-13532
       1278,-15472,-13956
       1279,-15756,-14374
       1280,-15988,-14374
       1281,-16168,-14786
       1282,-16293,-14786
       1283,-16365,-14786
       1284,-16382,-14786
       1285,-16345,-14786
       1286,-16254,-14786
       1287,-16109,-14786
       1288,-15910,-14786
       1289,-15659,-14786
       1290,-15355,-14374
       1291,-15001,-13956
       1292,-14597,-13956
       1293,-14145,-13532
       1294,-13646,-13103
       1295,-13101,-12669
       1296,-12513,-12229
       1297,-11884,-11784
       1298,-11215,-11334
       1299,-10509,-10419
       1300, -9768, -9955
       1301, -8994, -9486
       1302, -8191, -8536
       1303, -7361, -7570
       1304, -6506, -7082
       1305, -5630, -6096
       1306, -4735, -5098
       1307, -3824, -4595
       1308, -2901, -3583
       1309, -1968, -2564
       1310, -1028, -1540
       1311,   -85, -1027
       1312,   857,     0
       1313,  1797,   513
       1314,  2732,  1540
       1315,  3657,  2564
       1316,  4570,  3583
       1317,  5468,  4090
       1318,  6348,  5098
       1319,  7207,  6096
       1320,  8042,  7082
       1321,  8851,  7570
       1322,  9629,  8536
       1323, 10376,  9013
       1324, 11089,  9955
       1325, 11765, 10419
       1326, 12402, 10879
       1327, 12997, 11784
       1328, 13550, 12229
       1329, 14058, 12669
       1330, 14519, 13103
       1331, 14931, 13532
       1332, 15295, 13956
       1333, 15607, 13956
       1334, 15868, 14374
       1335, 16077, 14374
       1336, 16231, 14786
       1337, 16332, 14786
       1338, 16379, 14786
       1339, 16372, 14786
       1340, 16310, 14786
       1341, 16194, 14786
       1342, 16025, 14786
       1343, 15802, 14786
       1344, 15527, 14374
       1345, 15201, 14374
       1346, 14824, 13956
       1347, 14398, 13532
       1348, 13924, 13532
       1349, 13404, 13103
       1350, 12839, 12669
       1351, 12232, 12229
       1352, 11584, 11334
       1353, 10898, 10879
       1354, 10176, 10419
       1355,  9420,  9486
       1356,  8633,  9013
       1357,  7817,  8055
       1358,  6975,  7570
       1359,  6110,  6590
       1360,  5225,  5598
       1361,  4323,  5098
       1362,  3406,  4090
       1363,  2478,  3074
       1364,  1541,  2053
       1365,   600,  1540
       1366,  -343,   513
       1367, -1285,     0
       1368, -2223, -1027
       1369, -3154, -2053
       1370, -4074, -3074
       1371, -4981, -3583
       1372, -5871, -4595
       1373, -6742, -5598
       1374, -7590, -6590
       1375, -8413, -7082
       1376, -9208, -8055
       1377, -9973, -8536
       1378,-10705, -9486
       1379,-11401, -9955
       1380,-12059,-10879
       1381,-12678,-11334
       1382,-13254,-11784
       1383,-13786,-12229
       1384,-14273,-12669
       1385,-14712,-13103
       1386,-15103,-13532
       1387,-15443,-13956
       1388,-15732,-14374
       1389,-15970,-14374
       1390,-16154,-14786
       1391,-16284,-14786
       1392,-16361,-14786
       1393,-16383,-14786
       1394,-16351,-14786
       1395,-16264,-14786
       1396,-16124,-14786
       1397,-15930,-14786
       1398,-15684,-14786
       1399,-15385,-14374
       1400,-15036,-14374
       1401,-14636,-13956
       1402,-14188,-13532
       1403,-13693,-13103
       1404,-13152,-12669
       1405,-12568,-12229
       1406,-11943,-11784
       1407,-11277,-11334
       1408,-10574,-10879
       1409, -9836, -9955
       1410, -9066, -9486
       1411, -8265, -8536
       1412, -7437, -8055
       1413, -6585, -7082
       1414, -5710, -6096
       1415, -4817, -5598
       1416, -3908, -4595
       1417, -2985, -3583
       1418, -2053, -2564
       1419, -1114, -2053
       1420,  -171, -1027
       1421,   771,     0
       1422,  1712,   513
       1423,  2647,  1540
       1424,  3573,  2564
       1425,  4488,  3074
       1426,  5387,  4090
       1427,  6269,  5098
       1428,  7130,  6096
       1429,  7967,  6590
       1430,  8778,  7570
       1431,  9560,  8536
       1432, 10310,  9013
       1433, 11026,  9955
       1434, 11705, 10419
       1435, 12346, 10879
       1436, 12945, 11784
       1437, 13502, 12229
       1438, 14013, 12669
       1439, 14479, 13103
       1440, 14896, 13532
       1441, 15264, 13956
       1442, 15581, 13956
       1443, 15847, 14374
       1444, 16060, 14374
       1445, 16220, 14786
       1446, 16326, 14786
       1447, 16377, 14786
       1448, 16375, 14786
       1449, 16318, 14786
       1450, 16207, 14786
       1451, 16043, 14786
       1452, 15825, 14786
       1453, 15554, 14374
       1454, 15232, 14374
       1455, 14860, 13956
       1456, 14438, 13956
       1457, 13969, 13532
       1458, 13453, 13103
       1459, 12892, 12669
       1460, 12289, 12229
       1461, 11645, 11784
       1462, 10962, 10879
       1463, 10243, 10419
       1464,  9490,  9955
       1465,  8706,  9013
       1466,  7892,  8536
       1467,  7053,  7570
       1468,  6190,  6590
       1469,  5306,  6096
       1470,  4405,  5098
       1471,  3490,  4090
       1472,  2562,  3074
       1473,  1627,  2564
       1474,   686,  1540
       1475,  -257,   513
       1476, -1199,     0
       1477, -2138, -1027
       1478, -3069, -2053
       1479, -3991, -2564
       1480, -4899, -3583
       1481, -5791, -4595
       1482, -6663, -5598
       1483, -7514, -6590
       1484, -8339, -7082
       1485, -9137, -8055
       1486, -9905, -8536
       1487,-10640, -9486
       1488,-11339, -9955
       1489,-12001,-10879
       1490,-12623,-11334
       1491,-13203,-11784
       1492,-13740,-12229
       1493,-14231,-12669
       1494,-14674,-13103
       1495,-15069,-13532
       1496,-15414,-13956
       1497,-15708,-14374
       1498,-15950,-14374
       1499,-16139,-14786
       1500,-16274,-14786
       1501,-16356,-14786
       1502,-16383,-14786
       1503,-16356,-14786
       1504,-16274,-14786
       1505,-16139,-14786
       1506,-15950,-14786
       1507,-15708,-14786
       1508,-15414,-14374
       1509,-15069,-14374
       1510,-14674,-13956
       1511,-14231,-13532
       1512,-13740,-13103
       1513,-13203,-12669
       1514,-12623,-12229
       1515,-12001,-11784
       1516,-11339,-11334
       1517,-10640,-10879
       1518, -9905, -9955
       1519, -9137, -9486
       1520, -8339, -8536
       1521, -7514, -8055
       1522, -6663, -7082
       1523, -5791, -6590
       1524, -4899, -5598
       1525, -3991, -4595
       1526, -3069, -3583
       1527, -2138, -2564
       1528, -1199, -2053
       1529,  -257, -1027
       1530,   686,     0
       1531,  1627,   513
       1532,  2562,  1540
       1533,  3490,  2564
       1534,  4405,  3074
       1535,  5306,  4090
       1536,  6190,  5098
       1537,  7053,  6096
       1538,  7892,  6590
       1539,  8706,  7570
       1540,  9490,  8536
       1541, 10243,  9013
       1542, 10962,  9955
       1543, 11645, 10419
       1544, 12289, 10879
       1545, 12892, 11784
       1546, 13453, 12229
       1547, 13969, 12669
       1548, 14438, 13103
       1549, 14860, 13532
       1550, 15232, 13956
       1551, 15554, 13956
       1552, 15825, 14374
       1553, 16043, 14374
       1554, 16207, 14786
       1555, 16318, 14786
       1556, 16375, 14786
       1557, 16377, 14786
       1558, 16326, 14786
       1559, 16220, 14786
       1560, 16060, 14786
       1561, 15847, 14786
       1562, 15581, 14374
       1563, 15264, 14374
       1564, 14896, 13956
       1565, 14479, 13956
       1566, 14013, 13532
       1567, 13502, 13103
       1568, 12945, 12669
       1569, 12346, 12229
       1570, 11705, 11784
       1571, 11026, 10879
       1572, 10310, 10419
       1573,  9560,  9955
       1574,  8778,  9013
       1575,  7967,  8536
       1576,  7130,  7570
       1577,  6269,  6590
       1578,  5387,  6096
       1579,  4488,  5098
       1580,  3573,  4090
       1581,  2647,  3074
       1582,  1712,  2564
       1583,   771,  1540
       1584,  -171,   513
       1585, -1114,     0
       1586, -2053, -1027
       1587, -2985, -2053
       1588, -3908, -2564
       1589, -4817, -3583
       1590, -5710, -4595
       1591, -6585, -5598
       1592, -7437, -6096
       1593, -8265, -7082
       1594, -9066, -8055
       1595, -9836, -8536
       1596,-10574, -9486
       1597,-11277, -9955
       1598,-11943,-10879
       1599,-12568,-11334
       1600,-13152,-11784
       1601,-13693,-12229
       1602,-14188,-12669
       1603,-14636,-13103
       1604,-15036,-13532
       1605,-15385,-13956
       1606,-15684,-14374
       1607,-15930,-14374
       1608,-16124,-14786
       1609,-16264,-14786
       1610,-16351,-14786
       1611,-16383,-14786
       1612,-16361,-14786
       1613,-16284,-14786
       1614,-16154,-14786
       1615,-15970,-14786
       1616,-15732,-14786
       1617,-15443,-14374
       1618,-15103,-14374
       1619,-14712,-13956
       1620,-14273,-13532
       1621,-13786,-13103
       1622,-13254,-12669
       1623,-12678,-12229
       1624,-12059,-11784
       1625,-11401,-11334
       1626,-10705,-10879
       1627, -9973, -9955
       1628, -9208, -9486
       1629, -8413, -8536
       1630, -7590, -8055
       1631, -6742, -7082
       1632, -5871, -6590
       1633, -4981, -5598
       1634, -4074, -4595
       1635, -3154, -3583
       1636, -2223, -3074
       1637, -1285, -2053
       1638,  -343, -1027
       1639,   600,     0
       1640,  1541,   513
       1641,  2478,  1540
       1642,  3406,  2053
       1643,  4323,  3074
       1644,  5225,  4090
       1645,  6110,  5098
       1646,  6975,  5598
       1647,  7817,  6590
       1648,  8633,  7570
       1649,  9420,  8055
       1650, 10176,  9013
       1651, 10898,  9486
       1652, 11584, 10419
       1653, 12232, 10879
       1654, 12839, 11334
       1655, 13404, 12229
       1656, 13924, 12669
       1657, 14398, 13103
       1658, 14824, 13532
       1659, 15201, 13532
       1660, 15527, 13956
       1661, 15802, 14374
       1662, 16025, 14374
       1663, 16194, 14786
       1664, 16310, 14786
       1665, 16372, 14786
       1666, 16379, 14786
       1667, 16332, 14786
       1668, 16231, 14786
       1669, 16077, 14786
       1670, 15868, 14786
